subject_id,session_id,run_id,task,bold_file,motion_parameter_file,chunk_start,chunk_end,chunk_mean_fd,chunk_max_fd,n_safe_vols_in_run,n_total_vols_in_run
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,424,443,0.116595,0.221864,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,444,463,0.098491,0.163884,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,464,483,0.102428,0.169449,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,484,503,0.113639,0.216365,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,504,523,0.095465,0.144008,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,524,543,0.112864,0.173181,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,544,563,0.103838,0.180421,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,564,583,0.102148,0.155035,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,584,603,0.115237,0.194741,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,604,623,0.104263,0.177093,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,624,643,0.12736,0.21726,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,644,663,0.096106,0.159952,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,664,683,0.099129,0.192519,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,707,726,0.133824,0.236109,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,727,746,0.119917,0.216623,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,747,766,0.12316,0.229169,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,767,786,0.120933,0.199611,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,787,806,0.128781,0.22357,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,807,826,0.114385,0.170198,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,827,846,0.102968,0.172117,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,847,866,0.111408,0.174585,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,895,914,0.126491,0.198366,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,915,934,0.120654,0.176698,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,935,954,0.122289,0.200139,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,955,974,0.125449,0.227682,695,1000
ICC237,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC237/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,975,994,0.126329,0.210617,695,1000
ICC239A,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC239A/ses-1/func/sub-ICC239A_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC239A/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC239A_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,593,612,0.132255,0.244518,138,1000
ICC239A,1,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC239A/ses-1/func/sub-ICC239A_ses-1_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC239A/_run_001_session_1_task_name_rest10/_referencetype_standard/sub-ICC239A_ses-1_task-rest10_dir-AP_run-001_bold_mcf.nii.par,856,875,0.119485,0.209176,138,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,145,164,0.144363,0.228441,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,165,184,0.151909,0.234038,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,216,235,0.126075,0.227317,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,236,255,0.135351,0.23616,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,256,275,0.147822,0.232837,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,276,295,0.141456,0.229855,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,296,315,0.138032,0.23569,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,316,335,0.140732,0.216781,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,336,355,0.137039,0.233174,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,356,375,0.126761,0.211374,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,376,395,0.144205,0.247831,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,396,415,0.135509,0.219964,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,416,435,0.130571,0.220081,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,436,455,0.132569,0.21508,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,456,475,0.123663,0.247096,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,476,495,0.1025,0.162682,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,496,515,0.11366,0.20242,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,516,535,0.125384,0.223193,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,536,555,0.110836,0.182528,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,556,575,0.120831,0.234941,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,576,595,0.107772,0.187572,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,596,615,0.118773,0.190946,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,616,635,0.11689,0.196123,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,636,655,0.115613,0.211613,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,673,692,0.113686,0.194225,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,693,712,0.112932,0.174161,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,713,732,0.122367,0.208004,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,733,752,0.122548,0.207691,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,816,835,0.129499,0.226669,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,836,855,0.127074,0.195709,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,856,875,0.118906,0.191846,729,1000
ICC241,2,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC241/ses-2/func/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/motion_parameters/_subject_id_ICC241/_run_001_session_2_task_name_rest10/_referencetype_standard/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf.nii.par,906,925,0.128034,0.202368,729,1000
